Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
54;108.38712533607921;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1668.343011578708;2609.6328789834324;2609.6328789834324;10571.257332500129;10571.25733250115;10571.25733250115;104.83855802425649;862.5209869924151;862.5209869924151;1242.4461564;0.0;8300.0;6.06515;0.0;18662.0;-10905.167377957687;-10480.32;-424.84737795768666;0.0;17169.93;-2687.782828639644;3127.0727710862084
55;119.86786073611734;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;2027.1160430258087;2609.6328789834324;2609.6328789834324;10571.257332500902;10571.25733250115;10571.25733250115;248.3477553082495;862.5209869924151;862.5209869924151;1128.8000000000002;0.0;8300.0;273.86485;0.0;18662.0;-11642.028202621232;-11189.76;-452.26820262123096;0.0;17169.93;-2607.357775174593;3127.0727710862084
56;109.82001100552664;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1713.1206533999898;2609.6328789834324;2609.6328789834324;10571.25733250041;10571.25733250115;10571.25733250115;122.74962521150441;862.5209869924151;862.5209869924151;1048.9923045;0.0;8300.0;1073.065;0.0;18662.0;-11721.113720364776;-11264.64;-456.4737203647768;0.0;17169.93;-2808.071194157662;3127.0727710862084
57;94.36409051740067;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;1230.1623345247497;2609.6328789834324;2609.6328789834324;9296.515159937384;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;953.8615391;0.0;8300.0;2448.92095;0.0;18662.0;-11139.478412930634;-10704.0;-435.4784129306333;0.0;17169.93;-2789.980357005965;3127.0727710862084
58;81.30777476521835;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;822.1184053111664;2609.6328789834324;2609.6328789834324;7663.4701400428685;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;767.75;0.0;8300.0;4458.3518;0.0;18662.0;-10211.690345431049;-9811.199999999999;-400.4903454310502;0.0;17169.93;-3499.9999999685106;3127.0727710862084
59;65.41951403890866;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;325.60982194760913;2609.6328789834324;2609.6328789834324;5677.439223769743;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;625.3730782;0.0;8300.0;6418.32835;0.0;18662.0;-9546.750473824952;-9170.88;-375.87047382495274;0.0;17169.93;-3499.999999996227;3127.0727710862084
60;53.455241691994914;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;4181.9051563191015;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;513.6423045;0.0;8300.0;8005.5314499999995;0.0;18662.0;-9201.07891044527;-8837.76;-363.3189104452708;0.0;17169.93;-3499.9999999974043;3127.0727710862084
61;45.704321561303786;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;3213.0401575546794;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;390.1;0.0;8300.0;9070.6651;0.0;18662.0;-9173.80525736307;-8810.88;-362.925257363072;0.0;17169.93;-3499.9999999983015;3127.0727710862084
62;43.729405895796766;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;2966.1757019798747;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;298.16153909999997;0.0;8300.0;9777.48835;0.0;18662.0;-9541.825590909133;-9164.16;-377.6655909091325;0.0;17169.93;-3499.999999998893;3127.0727710862084
63;45.31693834243525;0.0033206556981708523;14042.856909745879;17169.93;14042.856909745879;0.0;2609.6328789834324;2609.6328789834324;3164.6172578066594;10571.25733250115;10571.25733250115;0.0;862.5209869924151;862.5209869924151;246.12692180000002;0.0;8300.0;9982.770349999999;0.0;18662.0;-9893.514529438824;-9502.08;-391.4345294388243;0.0;17169.93;-3499.9999999985143;3127.0727710862084
