Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
56;342.86769981510054;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8995.86655337606;12018.860955899145;12018.860955899145;39343.31172740615;39343.31172740694;39343.31172740694;6071.692953980289;11743.404444708187;11743.404444708187;1364.3780817046636;0.0;13700.0;3856.944815454701;0.0;15403.0;-65632.1941864022;-63223.68;-2408.514186402193;0.0;17629.87;5999.999999999656;-5630.772836562952
57;331.16443188086043;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8630.139653820066;12018.860955899145;12018.860955899145;38895.54590373321;39343.31172740694;39343.31172740694;5779.111389331178;11743.404444708187;11743.404444708187;978.4816996511839;0.0;13700.0;6103.142675530569;0.0;15403.0;-66386.42130743929;-63942.72;-2443.7013074392926;0.0;17629.87;5999.999999999672;-5630.772836562952
58;328.44292960481755;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8545.092703074793;12018.860955899145;12018.860955899145;38555.358150475215;39343.31172740694;39343.31172740694;5711.073830078151;11743.404444708187;11743.404444708187;911.820699606464;0.0;13700.0;7927.72727787989;0.0;15403.0;-67651.07264654608;-65159.04;-2492.032646546068;0.0;17629.87;5999.999999999475;-5630.772836562952
59;326.3167039288833;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8478.64814568826;12018.860955899145;12018.860955899145;38289.579975313995;39343.31172740694;39343.31172740694;5657.9181856257865;11743.404444708187;11743.404444708187;934.2446361388565;0.0;13700.0;9101.475181066127;0.0;15403.0;-68461.8661093265;-65938.56;-2523.3061093264973;0.0;17629.87;5999.99999999946;-5630.772836562952
60;320.24171236274606;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8288.80463438552;12018.860955899145;12018.860955899145;37530.20620361483;39343.31172740694;39343.31172740694;5506.043383743968;11743.404444708187;11743.404444708187;974.5636250295727;0.0;13700.0;9579.307169122114;0.0;15403.0;-67878.92500170409;-65373.119999999995;-2505.805001704088;0.0;17629.87;5999.999999999387;-5630.772836562952
61;315.5683325501452;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8142.761494104856;12018.860955899145;12018.860955899145;36946.03387543918;39343.31172740694;39343.31172740694;5389.208877601496;11743.404444708187;11743.404444708187;964.3194409582162;0.0;13700.0;9394.094070768586;0.0;15403.0;-66836.417744948;-64366.079999999994;-2470.33774494801;0.0;17629.87;5999.999999999551;-5630.772836562952
62;311.3652113872439;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8011.413937192065;12018.860955899145;12018.860955899145;36420.64387477616;39343.31172740694;39343.31172740694;5284.130837987945;11743.404444708187;11743.404444708187;880.6737356535729;0.0;13700.0;8831.779299403524;0.0;15403.0;-65428.641671349586;-63007.68;-2420.961671349585;0.0;17629.87;5999.999999999777;-5630.772836562952
63;311.45052992126784;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8014.080138199545;12018.860955899145;12018.860955899145;36431.308714517625;39343.31172740694;39343.31172740694;5286.263799702285;11743.404444708187;11743.404444708187;831.4872001964791;0.0;13700.0;7806.753439864185;0.0;15403.0;-64369.89327885736;-61988.159999999996;-2381.7332788573603;0.0;17629.87;5999.999999999644;-5630.772836562952
64;312.24455260132436;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8038.8933452587125;12018.860955899145;12018.860955899145;36530.561562291274;39343.31172740694;39343.31172740694;5306.114365825885;11743.404444708187;11743.404444708187;784.1207413329977;0.0;13700.0;6433.687299630756;0.0;15403.0;-63093.37730073893;-60759.36;-2334.01730073893;0.0;17629.87;5999.999999999564;-5630.772836562952
65;320.8690332300824;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8308.408394884998;12018.860955899145;12018.860955899145;37608.62143179253;39343.31172740694;39343.31172740694;5521.72639688556;11743.404444708187;11743.404444708187;760.0972125449355;0.0;13700.0;4691.700679274903;0.0;15403.0;-62890.554101403635;-60569.28;-2321.274101403639;0.0;17629.87;5999.999999999334;-5630.772836562952
66;331.2094174556568;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8631.545453633422;12018.860955899145;12018.860955899145;38901.16909925753;39343.31172740694;39343.31172740694;5780.236028983025;11743.404444708187;11743.404444708187;792.1897269779159;0.0;13700.0;2634.3700022447383;0.0;15403.0;-62739.51029646392;-60430.079999999994;-2309.430296463926;0.0;17629.87;5999.999999999428;-5630.772836562952
67;344.1549384950498;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;9036.092758839337;12018.860955899145;12018.860955899145;39343.311727406326;39343.31172740694;39343.31172740694;6103.873918284927;11743.404444708187;11743.404444708187;929.2982522100265;0.0;13700.0;976.9650857319588;0.0;15403.0;-62389.541797028105;-60100.799999999996;-2288.741797028109;0.0;17629.87;5999.999999999381;-5630.772836562952
68;330.1720874987239;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8599.128894694222;12018.860955899145;12018.860955899145;38771.50284094843;39343.31172740694;39343.31172740694;5754.302781157;11743.404444708187;11743.404444708187;1334.489175444746;0.0;13700.0;192.65670256294933;0.0;15403.0;-60652.08038014802;-58418.88;-2233.200380148022;0.0;17629.87;5999.999999999638;-5630.772836562952
69;317.7525463223357;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;8211.01817291551;12018.860955899145;12018.860955899145;37219.060614233036;39343.31172740694;39343.31172740694;5443.814220965557;11743.404444708187;11743.404444708187;2131.5474683498655;0.0;13700.0;3.4595631051801345;0.0;15403.0;-59008.90002566964;-56829.119999999995;-2179.7800256696437;0.0;17629.87;5999.999999999408;-5630.772836562952
70;298.9641411264998;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;7623.877750377672;12018.860955899145;12018.860955899145;34870.46469101438;39343.31172740694;39343.31172740694;4974.103277407327;11743.404444708187;11743.404444708187;2894.0903895173706;0.0;13700.0;1.226216283874309;0.0;15403.0;-55965.182471559805;-53887.68;-2077.5024715598015;0.0;17629.87;5601.420496983589;-5630.772836562952
71;276.9888504435981;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6937.149468413681;12018.860955899145;12018.860955899145;32123.583619088724;39343.31172740694;39343.31172740694;4424.719709086662;11743.404444708187;11743.404444708187;3175.868755806371;0.0;13700.0;1.2109466712434975;0.0;15403.0;-52432.36482078468;-50474.88;-1957.484820784684;0.0;17629.87;5769.832620939768;-5630.772836562952
72;262.2472651389876;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;6476.477891969031;12018.860955899145;12018.860955899145;30280.90217393667;39343.31172740694;39343.31172740694;4056.1820664383754;11743.404444708187;11743.404444708187;3233.6943246504634;0.0;13700.0;1.1478765321162319;0.0;15403.0;-50048.404322713126;-48172.799999999996;-1875.6043227131297;0.0;17629.87;5999.999999999376;-5630.772836562952
73;233.52638309190166;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5578.950224972848;12018.860955899145;12018.860955899145;26690.792642179487;39343.31172740694;39343.31172740694;3338.1599620807838;11743.404444708187;11743.404444708187;1207.7526781438075;0.0;13700.0;1.121984580263986;0.0;15403.0;-42816.77748245074;-41200.32;-1616.4574824507426;0.0;17629.87;5999.999999998586;-5630.772836562952
74;229.2733337407492;-0.00025423263309246947;23260.641759523474;17629.87;23260.641759523474;5446.0424165319355;12018.860955899145;12018.860955899145;26159.161586689956;39343.31172740694;39343.31172740694;3231.83371999839;11743.404444708187;11743.404444708187;1119.370573994091;0.0;13700.0;1.1731045877671384;0.0;15403.0;-41957.58139250066;-40371.84;-1585.7413925006654;0.0;17629.87;5999.999999998281;-5630.772836562952
