Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
62;72.02249032573783;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;531.9528263671499;2166.3933557577525;2166.3933557577525;6502.811274208995;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;56.28373067773039;0.0;5315.0;5967.342272482204;0.0;8788.0;-10558.390103672427;-10143.359999999999;-415.0301036724294;0.0;15468.46;-2500.000000001031;2503.700065476736
63;73.5379365934342;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;579.3105224737867;2166.3933557577525;2166.3933557577525;6692.24205664229;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;66.43001283067902;0.0;5315.0;5485.42020389229;0.0;8788.0;-10323.402795770808;-9917.76;-405.6427957708072;0.0;15468.46;-2500.0000000010245;2503.700065476736
64;78.99198626688369;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;749.749575481591;2166.3933557577525;2166.3933557577525;7373.998262727249;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;68.02581024034993;0.0;5315.0;4635.062529851747;0.0;8788.0;-10326.836178219672;-9921.6;-405.2361782196717;0.0;15468.46;-2500.0000000014334;2503.700065476736
65;86.84490239743816;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;995.1532051409257;2166.3933557577525;2166.3933557577525;8355.61277621594;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;49.83459899732481;0.0;5315.0;3610.2633360062837;0.0;8788.0;-10510.863916268156;-10099.199999999999;-411.66391626815687;0.0;15468.46;-2500.0000000018736;2503.700065476736
66;95.80408928858917;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1275.1277966731466;2166.3933557577525;2166.3933557577525;9475.511132095382;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;61.475567429304114;0.0;5315.0;2197.806913727561;0.0;8788.0;-10509.92140980731;-10099.199999999999;-410.72140980731115;0.0;15468.46;-2500.000000002378;2503.700065476736
67;112.97410646359701;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1811.6888817771246;2166.3933557577525;2166.3933557577525;9602.514708851897;9602.514708851957;9602.514708851957;216.2346858213999;1196.4099511772965;1196.4099511772965;108.18451364901004;0.0;5315.0;1029.7633367178541;0.0;8788.0;-10268.386261035346;-9868.8;-399.5862610353468;0.0;15468.46;-2500.0000000018645;2503.700065476736
68;122.62576150633615;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2113.307254848459;2166.3933557577525;2166.3933557577525;9602.514708851917;9602.514708851957;9602.514708851957;377.09645532056624;1196.4099511772965;1196.4099511772965;187.9567995880948;0.0;5315.0;351.4497708469601;0.0;8788.0;-10024.692052815228;-9635.52;-389.1720528152264;0.0;15468.46;-2607.6328612374296;2503.700065476736
69;166.76672855978825;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557577334;2166.3933557577525;2166.3933557577525;9602.514708851939;9602.514708851957;9602.514708851957;1112.7760652289312;1196.4099511772965;1196.4099511772965;343.89214371601673;0.0;5315.0;14.480674130857048;0.0;8788.0;-9746.718562304626;-9372.48;-374.2385623046273;0.0;15468.46;-3493.338426392984;2503.700065476736
70;278.0225211649421;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.393355757748;2166.3933557577525;2166.3933557577525;9602.514708851948;9602.514708851957;9602.514708851957;1196.4099511772624;1196.4099511772965;1196.4099511772965;550.4489952058129;0.0;5315.0;0.0;0.0;8788.0;-9617.187508058874;-9258.24;-358.9475080588748;0.0;15468.46;-3898.579502929497;2503.700065476736
71;120.46749882036032;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2045.8526177300791;2166.3933557577525;2166.3933557577525;9602.514708851913;9602.514708851957;9602.514708851957;341.12398731493255;1196.4099511772965;1196.4099511772965;904.6237012943375;0.0;5315.0;0.0;0.0;8788.0;-9163.94711182176;-8808.0;-355.9471118217603;0.0;15468.46;-3730.1673789527968;2503.700065476736
72;95.75945674201584;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1273.7330338269796;2166.3933557577525;2166.3933557577525;9469.932048114877;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1334.1130113015438;0.0;5315.0;0.0;0.0;8788.0;-8577.778093045325;-8242.56;-335.2180930453249;0.0;15468.46;-3499.9999999990746;2503.700065476736
73;108.5725459477449;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1674.1401109215583;2166.3933557577525;2166.3933557577525;9602.514708851768;9602.514708851957;9602.514708851957;142.87534542429634;1196.4099511772965;1196.4099511772965;147.70138118490928;0.0;5315.0;0.0;0.0;8788.0;-8067.231680539678;-7752.96;-314.2716805396778;0.0;15468.46;-3499.999999993793;2503.700065476736
74;104.37835814564633;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1543.0717420250837;2166.3933557577525;2166.3933557577525;9602.514708851668;9602.514708851957;9602.514708851957;72.97221532154884;1196.4099511772965;1196.4099511772965;134.23601626528983;0.0;5315.0;0.0;0.0;8788.0;-7852.794816633233;-7546.5599999999995;-306.2348166332331;0.0;15468.46;-3499.9999999932693;2503.700065476736
75;104.76302661150368;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1555.0926311042692;2166.3933557577525;2166.3933557577525;9602.51470885168;9602.514708851957;9602.514708851957;79.38335671018334;1196.4099511772965;1196.4099511772965;105.78422333033147;0.0;5315.0;0.0;0.0;8788.0;-7842.7750541487385;-7536.96;-305.81505414873817;0.0;15468.46;-3499.9999999923457;2503.700065476736
76;106.74190350854192;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1616.9325337505577;2166.3933557577525;2166.3933557577525;9602.514708851735;9602.514708851957;9602.514708851957;112.36463859804816;1196.4099511772965;1196.4099511772965;69.74469946123506;0.0;5315.0;0.0;0.0;8788.0;-7901.556714796057;-7593.599999999999;-307.95671479605824;0.0;15468.46;-3499.999999994026;2503.700065476736
77;111.34371074100494;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1760.739009702401;2166.3933557577525;2166.3933557577525;9602.514708851804;9602.514708851957;9602.514708851957;189.06142596845268;1196.4099511772965;1196.4099511772965;68.6324770241919;0.0;5315.0;0.0;0.0;8788.0;-8120.947755663351;-7804.799999999999;-316.147755663352;0.0;15468.46;-3499.9999999928013;2503.700065476736
78;120.67738774674369;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2052.416416508458;2166.3933557577525;2166.3933557577525;9602.514708851862;9602.514708851957;9602.514708851957;344.6227094040854;1196.4099511772965;1196.4099511772965;44.233921587075336;0.0;5315.0;4.883331244234742;0.0;8788.0;-8548.671221696213;-8216.64;-332.03122169621344;0.0;15468.46;-3499.999999993228;2503.700065476736
79;136.05470170896328;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557575774;2166.3933557577525;2166.3933557577525;9602.514708851897;9602.514708851957;9602.514708851957;600.9148887879327;1196.4099511772965;1196.4099511772965;29.0584597187998;0.0;5315.0;237.6708465772092;0.0;8788.0;-9136.552355788674;-8783.039999999999;-353.5123557886743;0.0;15468.46;-3499.9999999964575;2503.700065476736
80;128.97499802110113;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557573105;2166.3933557577525;2166.3933557577525;9602.514708851884;9602.514708851957;9602.514708851957;482.9198254131917;1196.4099511772965;1196.4099511772965;22.116960793537405;0.0;5315.0;862.6102561379789;0.0;8788.0;-9636.555202915544;-9263.039999999999;-373.5152029155446;0.0;15468.46;-3499.9999999946704;2503.700065476736
81;111.63854195139386;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1769.956495434446;2166.3933557577525;2166.3933557577525;9602.514708851806;9602.514708851957;9602.514708851957;193.97609841104037;1196.4099511772965;1196.4099511772965;16.261307488629406;0.0;5315.0;1803.5462208221923;0.0;8788.0;-10046.771395922276;-9655.68;-391.0913959222754;0.0;15468.46;-3339.4833640000857;2503.700065476736
82;94.03243813460192;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1219.7718704099339;2166.3933557577525;2166.3933557577525;9254.278982489815;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;11.588214798601259;0.0;5315.0;2731.9294459329644;0.0;8788.0;-10213.387066074405;-9814.08;-399.30706607440544;0.0;15468.46;-3004.1810912510964;2503.700065476736
83;85.9188520786395;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;966.213734910369;2166.3933557577525;2166.3933557577525;8239.858021420985;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;16.230534535825853;0.0;5315.0;3695.7389495578677;0.0;8788.0;-10418.041241274886;-10009.92;-408.1212412748864;0.0;15468.46;-2500.0000000519594;2503.700065476736
84;81.57389390134418;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;830.4341639071961;2166.3933557577525;2166.3933557577525;7696.736807683688;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;18.872612340818044;0.0;5315.0;4156.626905790815;0.0;8788.0;-10202.670489691774;-9802.56;-400.11048969177426;0.0;15468.46;-2500.0000000108594;2503.700065476736
85;79.81227866452656;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;775.3837003336729;2166.3933557577525;2166.3933557577525;7476.53485687998;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;42.81396962199614;0.0;5315.0;4313.193663082358;0.0;8788.0;-10107.926189889064;-9711.359999999999;-396.5661898890641;0.0;15468.46;-2500.0000000064697;2503.700065476736
86;78.74355206345398;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;741.9860000074187;2166.3933557577525;2166.3933557577525;7342.944010889017;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;60.20068795601361;0.0;5315.0;4311.023293640476;0.0;8788.0;-9956.153992471674;-9565.44;-390.7139924716741;0.0;15468.46;-2500.000000005722;2503.700065476736
87;79.71802681940527;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;772.4383374717711;2166.3933557577525;2166.3933557577525;7464.75335063363;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;123.57538618690988;0.0;5315.0;4231.18140502314;0.0;8788.0;-10091.948479290644;-9696.0;-395.9484792906433;0.0;15468.46;-2500.000000004449;2503.700065476736
88;80.05166268674292;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;782.864459065096;2166.3933557577525;2166.3933557577525;7506.457831419497;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;111.47282346287733;0.0;5315.0;4018.2581575252675;0.0;8788.0;-9919.05327144459;-9529.92;-389.13327144459043;0.0;15468.46;-2500.0000000053933;2503.700065476736
89;86.20437989501134;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;975.1368712321729;2166.3933557577525;2166.3933557577525;8275.547483785878;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;124.92060383803762;0.0;5315.0;3166.7306389628584;0.0;8788.0;-10042.335597776195;-9648.96;-393.3755977761949;0.0;15468.46;-2500.0000000047635;2503.700065476736
90;93.61985065306285;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1206.8703284825526;2166.3933557577525;2166.3933557577525;9202.481341401106;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;117.39441880950723;0.0;5315.0;1992.864776553207;0.0;8788.0;-10019.610865177183;-9627.84;-391.7708651771822;0.0;15468.46;-2500.0000000071886;2503.700065476736
91;104.4579431374315;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1545.5587852321544;2166.3933557577525;2166.3933557577525;9602.51470885167;9602.514708851957;9602.514708851957;74.29862553457386;1196.4099511772965;1196.4099511772965;88.142529101656;0.0;5315.0;876.3559292699009;0.0;8788.0;-9686.870712475355;-9309.119999999999;-377.7507124753561;0.0;15468.46;-2500.0000000112655;2503.700065476736
92;121.48807252780183;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2077.7544277916127;2166.3933557577525;2166.3933557577525;9602.514708851864;9602.514708851957;9602.514708851957;358.1349627490227;1196.4099511772965;1196.4099511772965;90.34059715905356;0.0;5315.0;154.7273307078203;0.0;8788.0;-9404.560683550837;-9039.359999999999;-365.20068355083816;0.0;15468.46;-2878.9112696469033;2503.700065476736
93;163.56182721505368;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557577006;2166.3933557577525;2166.3933557577525;9602.514708851919;9602.514708851957;9602.514708851957;1059.3616509613532;1196.4099511772965;1196.4099511772965;97.0534970063467;0.0;5315.0;0.015392691077180758;0.0;8788.0;-9334.706985244002;-8976.0;-358.7069852440013;0.0;15468.46;-3590.629101829866;2503.700065476736
94;276.6550758014273;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557577393;2166.3933557577525;2166.3933557577525;9602.51470885194;9602.514708851957;9602.514708851957;1196.4099511772356;1196.4099511772965;1196.4099511772965;125.59321266360146;0.0;5315.0;0.0;0.0;8788.0;-9261.307043305023;-8915.52;-345.78704330502313;0.0;15468.46;-3829.604145784764;2503.700065476736
95;130.76147985339844;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557574333;2166.3933557577525;2166.3933557577525;9602.514708851888;9602.514708851957;9602.514708851957;512.689181248574;1196.4099511772965;1196.4099511772965;275.0706328388882;0.0;5315.0;0.0;0.0;8788.0;-8921.319092374757;-8575.68;-345.6390923747569;0.0;15468.46;-3635.346271371735;2503.700065476736
96;116.50557219477544;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1922.0471823753105;2166.3933557577525;2166.3933557577525;9602.514708851842;9602.514708851957;9602.514708851957;275.09244907055745;1196.4099511772965;1196.4099511772965;265.3551720251898;0.0;5315.0;0.0;0.0;8788.0;-8565.009646495777;-8232.0;-333.0096464957764;0.0;15468.46;-3499.9999999963898;2503.700065476736
97;95.36734299714918;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1261.4795046146762;2166.3933557577525;2166.3933557577525;9420.917738921962;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;557.2146486864837;0.0;5315.0;0.0;0.0;8788.0;-7739.61189194104;-7437.12;-302.49189194103997;0.0;15468.46;-3499.9999999883835;2503.700065476736
98;94.04751489021903;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1220.2348771176755;2166.3933557577525;2166.3933557577525;9255.939222543491;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;576.7159084917176;0.0;5315.0;0.0;0.0;8788.0;-7552.890007877258;-7257.599999999999;-295.29000787725806;0.0;15468.46;-3499.999999988158;2503.700065476736
99;94.39285785743131;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1231.026850199676;2166.3933557577525;2166.3933557577525;9299.107073021489;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;659.600658800078;0.0;5315.0;0.0;0.0;8788.0;-7689.734581733943;-7389.12;-300.6145817339432;0.0;15468.46;-3499.999999987256;2503.700065476736
100;94.61694271745235;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1238.029506505192;2166.3933557577525;2166.3933557577525;9327.117663508418;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;517.6714043338951;0.0;5315.0;0.0;0.0;8788.0;-7582.818574051084;-7286.4;-296.41857405108476;0.0;15468.46;-3499.999999986432;2503.700065476736
101;102.28679477081057;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1477.7103024063993;2166.3933557577525;2166.3933557577525;9602.514708851519;9602.514708851957;9602.514708851957;38.11287610002159;1196.4099511772965;1196.4099511772965;393.45857841033967;0.0;5315.0;0.0;0.0;8788.0;-8011.796598430304;-7699.2;-312.5965984303042;0.0;15468.46;-3499.999999970709;2503.700065476736
102;121.73126145838077;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2085.349963502742;2166.3933557577525;2166.3933557577525;9602.514708851857;9602.514708851957;9602.514708851957;362.1872754309722;1196.4099511772965;1196.4099511772965;354.09557563845823;0.0;5315.0;0.0;0.0;8788.0;-8904.14765732907;-8558.4;-345.7476573290698;0.0;15468.46;-3499.9999999883444;2503.700065476736
103;326.8389388822133;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557577416;2166.3933557577525;2166.3933557577525;9602.51470885194;9602.514708851957;9602.514708851957;1196.4099511772463;1196.4099511772965;1196.4099511772965;492.0902882818982;0.0;5315.0;10.620956843254184;0.0;8788.0;-9711.156082375823;-9353.279999999999;-357.8760823758232;0.0;15468.46;-3756.873141367897;2503.700065476736
104;291.25182896536825;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557577393;2166.3933557577525;2166.3933557577525;9602.514708851939;9602.514708851957;9602.514708851957;1196.4099511772374;1196.4099511772965;1196.4099511772965;545.6484145684559;0.0;5315.0;515.1433441072392;0.0;8788.0;-9973.86607954854;-9602.88;-370.98607954853986;0.0;15468.46;-4052.243694925565;2503.700065476736
105;104.97999580143969;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1561.872920773448;2166.3933557577525;2166.3933557577525;9602.514708851662;9602.514708851957;9602.514708851957;82.99950963888465;1196.4099511772965;1196.4099511772965;449.17520752926174;0.0;5315.0;1977.7453057426462;0.0;8788.0;-10174.307786616038;-9777.6;-396.70778661603754;0.0;15468.46;-3499.99999999556;2503.700065476736
106;90.23275700168419;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1101.0301664253386;2166.3933557577525;2166.3933557577525;8779.068850836764;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;343.4085687433895;0.0;5315.0;3381.366323343067;0.0;8788.0;-10104.873859494155;-9709.44;-395.4338594941552;0.0;15468.46;-3499.999993064309;2503.700065476736
107;77.54020895338968;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;704.454586441134;2166.3933557577525;2166.3933557577525;7194.530430038603;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;414.4457322223747;0.0;5315.0;4459.589699744655;0.0;8788.0;-10105.158378342867;-9708.48;-396.6783783428668;0.0;15468.46;-2667.8588863147233;2503.700065476736
108;78.1774153572291;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;724.2942099582407;2166.3933557577525;2166.3933557577525;7272.176987567558;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;500.8122223336533;0.0;5315.0;3850.0121958789127;0.0;8788.0;-9847.295615714618;-9460.8;-386.49561571461885;0.0;15468.46;-2500.0000000091527;2503.700065476736
109;80.88033928435364;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;808.7605992884788;2166.3933557577525;2166.3933557577525;7610.0424180815735;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;494.47739019223235;0.0;5315.0;3255.8928020274275;0.0;8788.0;-9669.173209566596;-9289.92;-379.25320956659544;0.0;15468.46;-2500.000000006333;2503.700065476736
110;80.38355488715058;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;793.236088011941;2166.3933557577525;2166.3933557577525;7547.944364531698;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;612.8433550831098;0.0;5315.0;3084.3027782445556;0.0;8788.0;-9538.326585849729;-9164.16;-374.1665858497284;0.0;15468.46;-2500.000000005926;2503.700065476736
111;79.83944982645951;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;776.2327645985766;2166.3933557577525;2166.3933557577525;7479.931382591899;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;521.6455113816706;0.0;5315.0;3368.482640911466;0.0;8788.0;-9646.292299510822;-9267.84;-378.4522995108211;0.0;15468.46;-2500.0000000143405;2503.700065476736
112;87.3233270187322;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1010.147040277099;2166.3933557577525;2166.3933557577525;8416.597510365717;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;491.1890803783651;0.0;5315.0;2541.2640297326952;0.0;8788.0;-9618.593394369673;-9241.92;-376.67339436967274;0.0;15468.46;-2840.6023893496817;2503.700065476736
113;98.21693518065415;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1350.5356377895814;2166.3933557577525;2166.3933557577525;9602.514708850258;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;494.059757261327;0.0;5315.0;1578.9206799328929;0.0;8788.0;-9826.339382955606;-9442.56;-383.7793829556058;0.0;15468.46;-3199.6912924929093;2503.700065476736
114;117.35340289984181;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1948.5460494553254;2166.3933557577525;2166.3933557577525;9602.514708851837;9602.514708851957;9602.514708851957;289.22381179541355;1196.4099511772965;1196.4099511772965;302.41020333680336;0.0;5315.0;496.3180829198464;0.0;8788.0;-9821.460640380777;-9439.68;-381.7806403807776;0.0;15468.46;-2817.552140563602;2503.700065476736
115;156.02351894280926;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557576815;2166.3933557577525;2166.3933557577525;9602.514708851912;9602.514708851957;9602.514708851957;933.7226423927181;1196.4099511772965;1196.4099511772965;179.05462395563316;0.0;5315.0;24.039535289786254;0.0;8788.0;-9863.58643458568;-9483.84;-379.74643458568096;0.0;15468.46;-3042.1384680048573;2503.700065476736
116;327.61310860719374;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.3933557577416;2166.3933557577525;2166.3933557577525;9602.514708851942;9602.514708851957;9602.514708851957;1196.4099511772463;1196.4099511772965;1196.4099511772965;157.091527926113;0.0;5315.0;0.0;0.0;8788.0;-9678.188767304251;-9321.6;-356.5887673042508;0.0;15468.46;-3444.2207484585165;2503.700065476736
117;306.3683832241759;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.39335575774;2166.3933557577525;2166.3933557577525;9602.51470885194;9602.514708851957;9602.514708851957;1196.4099511772417;1196.4099511772965;1196.4099511772965;137.26495404838434;0.0;5315.0;0.0;0.0;8788.0;-9383.164607924027;-9035.52;-347.6446079240268;0.0;15468.46;-3719.4183324896085;2503.700065476736
118;158.66775099437157;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2166.393355757687;2166.3933557577525;2166.3933557577525;9602.514708851913;9602.514708851957;9602.514708851957;977.7937285139963;1196.4099511772965;1196.4099511772965;133.77881810935082;0.0;5315.0;0.0;0.0;8788.0;-9101.535863520427;-8751.36;-350.1758635204256;0.0;15468.46;-3778.9422331625888;2503.700065476736
119;121.57886911710565;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;2080.5877118202097;2166.3933557577525;2166.3933557577525;9602.514708851857;9602.514708851957;9602.514708851957;359.6473974885704;1196.4099511772965;1196.4099511772965;146.6726853340472;0.0;5315.0;0.0;0.0;8788.0;-8689.42263768842;-8352.0;-337.42263768841946;0.0;15468.46;-3499.999999996977;2503.700065476736
120;108.22743075773485;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;1663.3552615787994;2166.3933557577525;2166.3933557577525;9602.514708851744;9602.514708851957;9602.514708851957;137.12342537590501;1196.4099511772965;1196.4099511772965;164.26602206545996;0.0;5315.0;0.0;0.0;8788.0;-8067.259552042298;-7752.96;-314.29955204229844;0.0;15468.46;-3499.999999994714;2503.700065476736
121;80.42893616866385;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;794.7122168529992;2166.3933557577525;2166.3933557577525;7555.207166956343;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1537.7508284111154;0.0;5315.0;0.0;0.0;8788.0;-7129.26140653885;-6849.599999999999;-279.66140653885003;0.0;15468.46;-2758.406279793954;2503.700065476736
122;78.99315979667261;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;749.8250483195317;2166.3933557577525;2166.3933557577525;7375.209535117896;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1556.144261915421;0.0;5315.0;0.0;0.0;8788.0;-6828.6016146072825;-6560.639999999999;-267.96161460728314;0.0;15468.46;-2852.5755397065836;2503.700065476736
123;78.53874290589734;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;735.6171686960224;2166.3933557577525;2166.3933557577525;7318.205707570688;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1577.8347975058234;0.0;5315.0;0.0;0.0;8788.0;-6743.699425964522;-6479.04;-264.6594259645216;0.0;15468.46;-2887.9568771686227;2503.700065476736
124;78.80583508847158;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;743.9737761179097;2166.3933557577525;2166.3933557577525;7351.865966945559;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1330.6356676347405;0.0;5315.0;0.0;0.0;8788.0;-6589.802762546793;-6331.2;-258.60276254679366;0.0;15468.46;-2836.670842721893;2503.700065476736
125;78.69741803294912;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;740.5690962315517;2166.3933557577525;2166.3933557577525;7337.857082455005;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1503.5708701185777;0.0;5315.0;0.0;0.0;8788.0;-6661.753247595712;-6400.32;-261.43324759571266;0.0;15468.46;-2920.242721265075;2503.700065476736
126;80.79010971041899;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;805.9932280121218;2166.3933557577525;2166.3933557577525;7600.19851793497;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1478.1743917834026;0.0;5315.0;0.0;0.0;8788.0;-7103.256641111808;-6824.639999999999;-278.6166411118085;0.0;15468.46;-2781.107217481703;2503.700065476736
127;82.4641455230547;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;858.2662907616921;2166.3933557577525;2166.3933557577525;7808.340227841422;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1567.2093365163619;0.0;5315.0;0.0;0.0;8788.0;-7246.01970245818;-6961.92;-284.09970245818056;0.0;15468.46;-2987.7956410016027;2503.700065476736
128;85.61106485082419;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;956.638772735492;2166.3933557577525;2166.3933557577525;8202.562648960087;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;1248.7971977217014;0.0;5315.0;123.12998409913808;0.0;8788.0;-7696.405388573022;-7394.88;-301.5253885730215;0.0;15468.46;-2834.7213412384717;2503.700065476736
129;82.93460119206317;0.0027671093280090394;12964.759620099234;15468.46;12964.759620099234;872.9955359216989;2166.3933557577525;2166.3933557577525;7867.90187434163;9602.514708851957;9602.514708851957;0.0;1196.4099511772965;1196.4099511772965;993.5311580799679;0.0;5315.0;1268.0537391109199;0.0;8788.0;-8158.228398408048;-7838.4;-319.82839840804803;0.0;15468.46;-2844.252198657846;2503.700065476736
