times,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,DA_PRICES,LOAD_H2,ELASTICITY_EL
2022-01-07T13:00:00.000+01:00,11971,0.3296382492791144,0.6772875308848708,0.06178489226550334,220.94,0,0
2022-01-07T14:00:00.000+01:00,11612,0.24894371767128856,0.7408058487885841,0.0620038370065875,218.13,0,0
2022-01-07T15:00:00.000+01:00,11305,0.2211318499647958,0.6865437081438094,0.045353965226101495,216.39,0,0
2022-01-07T16:00:00.000+01:00,11371,0.20899553666048742,0.578821379791925,0.008226191812014045,232.33,0,0
2022-01-07T17:00:00.000+01:00,11914,0.18899994106778964,0.47972642469103743,3.503115857346554e-06,244.33,0,0
2022-01-07T18:00:00.000+01:00,12113,0.21971913115311728,0.4492576809206967,0.0,265.24,0,0
2022-01-07T19:00:00.000+01:00,11699,0.21830310386646998,0.38256071319132845,0.0,257.69,0,0
2022-01-07T20:00:00.000+01:00,11147,0.20866551628234942,0.39347638624514014,0.0,250.32,0,0
2022-01-07T21:00:00.000+01:00,10572,0.10603827698759219,0.3679806619984804,0.0,213.81,0,0
2022-01-07T22:00:00.000+01:00,10528,0.05342111820250556,0.40432279972706264,0.0,235.59,0,0
2022-01-07T23:00:00.000+01:00,10494,0.051666799350298234,0.3599492855897943,0.0,230.0,0,0
2022-01-08T00:00:00.000+01:00,10088,0.07264170353376144,0.4082359655388064,0.0,198.65,0,0
2022-01-08T01:00:00.000+01:00,9485,0.12630516752773174,0.40075593177476515,0.0,169.75,0,0
2022-01-08T02:00:00.000+01:00,8998,0.13239524282655427,0.323702835427638,0.0,166.0,0,0
2022-01-08T03:00:00.000+01:00,8804,0.12979312726359138,0.2048069332476702,0.0,162.13,0,0
2022-01-08T04:00:00.000+01:00,8710,0.09339576701305712,0.1533461600237852,0.0,160.0,0,0
2022-01-08T05:00:00.000+01:00,8702,0.09427333999853188,0.17541444677208246,0.0,154.3,0,0
2022-01-08T06:00:00.000+01:00,9000,0.1318691953065147,0.17451407233752195,0.0,166.0,0,0
2022-01-08T07:00:00.000+01:00,9265,0.1407929794161162,0.18117666089123854,0.0,182.91,0,0
2022-01-08T08:00:00.000+01:00,9773,0.1831207810482283,0.38002544833611857,0.00013092895516832745,215.89,0,0
2022-01-08T09:00:00.000+01:00,10178,0.22088536857962002,0.5343649364304209,0.01167194414719655,231.0,0,0
2022-01-08T10:00:00.000+01:00,10709,0.28956269198201434,0.7320007700570822,0.03528250713623016,228.95,0,0
2022-01-08T11:00:00.000+01:00,10875,0.37762106175165144,0.7778697441610649,0.044525916215321204,215.39,0,0
2022-01-08T12:00:00.000+01:00,10888,0.4507549009370222,0.784006506754517,0.04038435749297324,206.68,0,0
2022-01-08T13:00:00.000+01:00,10754,0.4952323841801134,0.7840830568076578,0.035297833268106045,185.0,0,0
2022-01-08T14:00:00.000+01:00,10579,0.5212444415035778,0.7850162384078501,0.02230915544802936,169.52,0,0
2022-01-08T15:00:00.000+01:00,10610,0.5710857897898396,0.7820326089556727,0.010831196341433376,162.8,0,0
2022-01-08T16:00:00.000+01:00,10699,0.6088189468090277,0.7806519740686696,0.0012471092452153733,161.82,0,0
2022-01-08T17:00:00.000+01:00,11075,0.618632710685237,0.7789706068300418,0.0,189.9,0,0
2022-01-08T18:00:00.000+01:00,11102,0.5962434334526109,0.7793706719887181,0.0,198.45,0,0
2022-01-08T19:00:00.000+01:00,10796,0.5994774677346149,0.7733624041273237,0.0,211.52,0,0
2022-01-08T20:00:00.000+01:00,10373,0.5560140320694615,0.5694421756618675,0.0,127.97,0,0
2022-01-08T21:00:00.000+01:00,10112,0.5422276168744631,0.7152381310395657,0.0,126.09,0,0
2022-01-08T22:00:00.000+01:00,9946,0.5324155072357382,0.7715662118089848,0.0,123.94,0,0
2022-01-08T23:00:00.000+01:00,9708,0.5376569587050629,0.7723845683294661,0.0,94.02,0,0
2022-01-09T00:00:00.000+01:00,9189,0.5321036834699286,0.7804022750858056,0.0,104.62,0,0
2022-01-09T01:00:00.000+01:00,8752,0.5530066283228203,0.7831398507957447,0.0,89.43,0,0
2022-01-09T02:00:00.000+01:00,8447,0.53010453747003,0.7837877923169719,0.0,80.24,0,0
2022-01-09T03:00:00.000+01:00,8244,0.5219615534530657,0.7842370682240958,0.0,55.46,0,0
2022-01-09T04:00:00.000+01:00,8254,0.5342517108434234,0.7828956196738193,0.0,45.82,0,0
2022-01-09T05:00:00.000+01:00,8345,0.5149451051629786,0.7808041628647947,0.0,48.5,0,0
2022-01-09T06:00:00.000+01:00,8586,0.4800837044167107,0.7787883447987543,0.0,74.29,0,0
2022-01-09T07:00:00.000+01:00,8779,0.4289719017424291,0.745514588366898,0.0,83.17,0,0
2022-01-09T08:00:00.000+01:00,9180,0.32214703483100415,0.7449450195191244,1.795346876890109e-05,97.26,0,0
2022-01-09T09:00:00.000+01:00,9521,0.26160359713940984,0.7344777110622801,0.020037384814540118,126.94,0,0
2022-01-09T10:00:00.000+01:00,9771,0.20340007836950083,0.6450125703844704,0.07321555930802515,135.57,0,0
2022-01-09T11:00:00.000+01:00,9993,0.15523447265493745,0.5040729868304291,0.15217666651158082,146.26,0,0
2022-01-09T12:00:00.000+01:00,10129,0.12236146536491962,0.4895102505305534,0.19806573268489197,165.65,0,0
2022-01-09T13:00:00.000+01:00,9833,0.10747167376782571,0.31348887119428337,0.16611468872899843,165.06,0,0
2022-01-09T14:00:00.000+01:00,9716,0.11735408849963763,0.2560763313387032,0.12141230305236338,170.09,0,0
2022-01-09T15:00:00.000+01:00,9759,0.10303004612220888,0.16536998622782528,0.0640023646032037,189.04,0,0
2022-01-09T16:00:00.000+01:00,10018,0.08332063361431247,0.08030647360561002,0.013467728913568826,190.96,0,0
2022-01-09T17:00:00.000+01:00,10932,0.07373598162969275,0.08536606759415258,4.3788948216831925e-06,223.3,0,0
2022-01-09T18:00:00.000+01:00,11267,0.09464388919503772,0.09663715160897504,0.0,243.94,0,0
2022-01-09T19:00:00.000+01:00,11074,0.09074981415675763,0.09113466088440372,0.0,240.0,0,0
2022-01-09T20:00:00.000+01:00,10652,0.0808566468812971,0.08673303282880925,0.0,230.82,0,0
2022-01-09T21:00:00.000+01:00,10264,0.06300163459341429,0.08305225110695706,0.0,214.02,0,0
2022-01-09T22:00:00.000+01:00,10168,0.038873753764682654,0.03998555573402046,0.0,215.88,0,0
2022-01-09T23:00:00.000+01:00,10144,0.027911121955556846,0.00376371094608803,0.0,203.8,0,0
2022-01-10T00:00:00.000+01:00,9672,0.026791203178617332,0.00376371094608803,0.0,196.23,0,0
2022-01-10T01:00:00.000+01:00,9319,0.03231304790154806,0.00376371094608803,0.0,191.85,0,0
2022-01-10T02:00:00.000+01:00,9030,0.030318037495360384,0.00376371094608803,0.0,195.91,0,0
2022-01-10T03:00:00.000+01:00,8916,0.028572816949317268,0.0011455168666422893,0.0,186.66,0,0
2022-01-10T04:00:00.000+01:00,9032,0.02538261996064983,0.00016403582815880036,0.0,178.04,0,0
2022-01-10T05:00:00.000+01:00,9453,0.018103975029285176,0.0030948092912627,0.0,191.65,0,0
2022-01-10T06:00:00.000+01:00,10613,0.0159518120620794,0.01074161281393211,0.0,237.44,0,0
2022-01-10T07:00:00.000+01:00,11679,0.011089180976682489,0.03569146227688564,0.0,299.95,0,0
2022-01-10T08:00:00.000+01:00,12353,0.011721099695723694,0.03819938782740242,0.00011910593914978285,313.92,0,0
2022-01-10T09:00:00.000+01:00,12504,0.011128882676308117,0.03595483091209616,0.019279836010388927,315.0,0,0
2022-01-10T10:00:00.000+01:00,12530,0.01302629307091613,0.031196880585334513,0.05389237223890155,310.41,0,0
2022-01-10T11:00:00.000+01:00,12567,0.013362930398991744,0.03766718269604275,0.07803234361187665,310.08,0,0
2022-01-10T12:00:00.000+01:00,12526,0.010410943608078057,0.0667689612317268,0.08872691843487351,300.0,0,0
2022-01-10T13:00:00.000+01:00,12422,0.00983857743847529,0.06728111753964484,0.07875529914693655,297.01,0,0
2022-01-10T14:00:00.000+01:00,12335,0.009498631635430873,0.066363428212112,0.05348382135203852,299.96,0,0
2022-01-10T15:00:00.000+01:00,12303,0.011160313188511736,0.09120756569691875,0.02523776030477108,300.78,0,0
2022-01-10T16:00:00.000+01:00,12481,0.01761514785264466,0.10142244124042983,0.003789495578684635,299.63,0,0
2022-01-10T17:00:00.000+01:00,12935,0.02607739970409827,0.1142473090719787,0.0,313.2,0,0
2022-01-10T18:00:00.000+01:00,13006,0.02619815904045955,0.18019700247306794,0.0,310.82,0,0
2022-01-10T19:00:00.000+01:00,12407,0.02747853885338597,0.2182551372262225,0.0,294.98,0,0
2022-01-10T20:00:00.000+01:00,11713,0.030976424014152005,0.26189778061802776,0.0,267.45,0,0
2022-01-10T21:00:00.000+01:00,11066,0.035376695722658814,0.2633868614136471,0.0,242.4,0,0
2022-01-10T22:00:00.000+01:00,11006,0.04384142893033903,0.2796419006740278,0.0,217.03,0,0
2022-01-10T23:00:00.000+01:00,10777,0.043298839035455484,0.3239315742769039,0.0,197.57,0,0
2022-01-11T00:00:00.000+01:00,10228,0.04939966687792659,0.332614537447443,0.0,210.34,0,0
2022-01-11T01:00:00.000+01:00,9901,0.07331580530865488,0.3403515606755998,0.0,202.42,0,0
2022-01-11T02:00:00.000+01:00,9541,0.09410460777512297,0.3279112657300676,0.0,197.6,0,0
2022-01-11T03:00:00.000+01:00,9471,0.10677193131192407,0.347071561769172,0.0,193.0,0,0
2022-01-11T04:00:00.000+01:00,9496,0.1049464802478875,0.37426050028649316,0.0,194.9,0,0
2022-01-11T05:00:00.000+01:00,9885,0.107910046701192,0.3388205596127843,0.0,204.45,0,0
2022-01-11T06:00:00.000+01:00,11019,0.10655191772649873,0.32683774236578395,0.0,225.25,0,0
2022-01-11T07:00:00.000+01:00,11982,0.10797787043805245,0.2714792956028146,0.0,275.35,0,0
2022-01-11T08:00:00.000+01:00,12560,0.11138394541843423,0.24428397791439835,0.0008241080054407768,281.2,0,0
