Design;Contract;Exporter;Importer;Timestep;Weight_h;Strike_K_EUR_per_MWh;Capacity_MW;P_Exporter_EUR_per_MWh;P_Importer_EUR_per_MWh;Category;Category_Label;HedgeRequirement_EUR_per_h;RO_Repayment_EUR_per_h;HedgeShortfall_EUR_per_h;ShortfallType;CR_Alloc_EUR_per_h;FTRlike_Omega_EUR_per_h;OmegaType;Shortfall_Exists;Shortfall_Hedged;Shortfall_Covered_EUR_per_h;Shortfall_Uncovered_EUR_per_h;Shortfall_Coverage_Ratio;Weighted_Delta_EUR;Weighted_CR_Alloc_EUR;Weighted_Omega_EUR;Weighted_Covered_EUR;Weighted_Uncovered_EUR
NTC;A→B;A;B;40;46.39698671729721;320.0;3443.0999429123794;327.2442738189664;77.77507498071316;3;Cat 3 — Scarcity in exporting zone only;0.0;24942.758772524878;-24942.758772524878;Over-compensated;-858947.3842783868;-834004.625505862;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.1572688474615852e6;-3.98525703792215e7;-3.869530153175991e7;0.0;0.0
NTC;A→B;A;B;41;46.39698671729721;320.0;3443.0999429123794;334.81327069674506;83.6876021258857;3;Cat 3 — Scarcity in exporting zone only;0.0;51003.57149030855;-51003.57149030855;Over-compensated;-864650.775120159;-813647.2036298505;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.3664120289705647e6;-4.0117190528350756e7;-3.775077849938019e7;0.0;0.0
NTC;A→B;A;B;42;46.39698671729721;320.0;3443.0999429123794;353.2481556735527;90.39872268502538;3;Cat 3 — Scarcity in exporting zone only;0.0;114476.72290155111;-114476.72290155111;Over-compensated;-905016.8677173496;-790540.1448157984;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-5.31137499190298e6;-4.19900555904118e7;-3.667868059850881e7;0.0;0.0
NTC;A→B;A;B;43;46.39698671729721;320.0;3443.0999429123794;364.9707332341133;99.8119203333265;3;Cat 3 — Scarcity in exporting zone only;0.0;154838.72903110337;-154838.72903110337;Over-compensated;-912968.2935614134;-758129.56453031;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-7.184050454179285e6;-4.2358977789682396e7;-3.517492733550311e7;0.0;0.0
NTC;A→B;A;B;44;46.39698671729721;320.0;3443.0999429123794;341.8034041965476;113.98037348692871;3;Cat 3 — Scarcity in exporting zone only;0.0;75071.29974442859;-75071.29974442859;Over-compensated;-784417.464030414;-709346.1642859854;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.4830820970924906e6;-3.639460665943508e7;-3.2911524562342588e7;0.0;0.0
NTC;A→B;A;B;45;46.39698671729721;320.0;3443.0999429123794;322.96000435346326;129.92974570842608;3;Cat 3 — Scarcity in exporting zone only;0.0;10191.590820429752;-10191.590820429752;Over-compensated;-664622.4725210894;-654430.8817006596;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-472859.1039236074;-3.0836480029578213e7;-3.036362092565461e7;0.0;0.0
NTC;A→B;A;B;55;97.11387796395856;320.0;3443.0999429123794;327.45414471253264;119.13425396052612;3;Cat 3 — Scarcity in exporting zone only;0.0;25665.365234181743;-25665.365234181743;Over-compensated;-717266.2039557468;-691600.8387215651;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.4924631472527506e6;-6.96565025986302e7;-6.716403945137745e7;0.0;0.0
NTC;A→B;A;B;56;97.11387796395856;320.0;3443.0999429123794;343.1075523856956;109.08646801642622;3;Cat 3 — Scarcity in exporting zone only;0.0;79561.61230003338;-79561.61230003338;Over-compensated;-805757.9822321245;-726196.3699320912;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-7.726536707521225e6;-7.825028235497603e7;-7.052374564745481e7;0.0;0.0
NTC;A→B;A;B;57;97.11387796395856;320.0;3443.0999429123794;331.1644213520087;94.34652855920629;3;Cat 3 — Scarcity in exporting zone only;0.0;38440.218519750815;-38440.218519750815;Over-compensated;-815387.6731555279;-776947.454635777;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.7330786902349805e6;-7.918545898414207e7;-7.545238029390708e7;0.0;0.0
NTC;A→B;A;B;58;97.11387796395856;320.0;3443.0999429123794;328.442919117332;82.73318350680196;3;Cat 3 — Scarcity in exporting zone only;0.0;29069.814330899633;-29069.814330899633;Over-compensated;-846003.1766536318;-816933.3623227322;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.8230824013659204e6;-8.215864925466208e7;-7.933556685329616e7;0.0;0.0
NTC;A→B;A;B;59;97.11387796395856;320.0;3443.0999429123794;326.31669348625167;77.45096643602756;3;Cat 3 — Scarcity in exporting zone only;0.0;21749.006981908107;-21749.006981908107;Over-compensated;-856869.5705994745;-835120.5636175664;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.1121304098783066e6;-8.321392691022694e7;-8.110179650034863e7;0.0;0.0
NTC;A→B;A;B;60;97.11387796395856;320.0;3443.0999429123794;320.24170214667834;72.52277143350224;3;Cat 3 — Scarcity in exporting zone only;0.0;832.2046474299759;-832.2046474299759;Over-compensated;-852921.0361968523;-852088.8315494223;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-80818.62057155384;-8.28304694221142e7;-8.274965080154264e7;0.0;0.0
NTC;A→B;A;B;65;97.11387796395856;320.0;3443.0999429123794;320.8690231677794;86.84490264628091;3;Cat 3 — Scarcity in exporting zone only;0.0;2992.133619370798;-2992.133619370798;Over-compensated;-805768.4360076913;-802776.3023883206;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-290577.6991634333;-7.825129756166069e7;-7.796071986249726e7;0.0;0.0
NTC;A→B;A;B;66;97.11387796395856;320.0;3443.0999429123794;331.20940692303424;95.80408960375618;3;Cat 3 — Scarcity in exporting zone only;0.0;38595.10833678081;-38595.10833678081;Over-compensated;-810524.0346232768;-771928.926286496;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.748120641023891e6;-7.871313218526022e7;-7.496501154423633e7;0.0;0.0
NTC;A→B;A;B;67;97.11387796395856;320.0;3443.0999429123794;344.39492813823637;113.63430106569976;3;Cat 3 — Scarcity in exporting zone only;0.0;83994.17568011323;-83994.17568011323;Over-compensated;-794531.9018998757;-710537.7262197625;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-8.157000126681812e6;-7.716007415957643e7;-6.900307403289461e7;0.0;0.0
NTC;A→B;A;B;68;97.11387796395856;320.0;3443.0999429123794;330.17207694787487;121.89186966040802;3;Cat 3 — Scarcity in exporting zone only;0.0;35023.4775585283;-35023.4775585283;Over-compensated;-717129.5698212556;-682106.0922627273;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.401265725492358e6;-6.964323352796751e7;-6.6241967802475154e7;0.0;0.0
NTC;A→B;A;B;81;40.25148227827839;320.0;3443.0999429123794;323.3278339459818;110.90453113457498;3;Cat 3 — Scarcity in exporting zone only;0.0;11458.064869431842;-11458.064869431842;Over-compensated;-731394.6617832138;-719936.596913782;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-461204.0950353;-2.9439719267194446e7;-2.8978515172159147e7;0.0;0.0
NTC;A→B;A;B;82;40.25148227827839;320.0;3443.0999429123794;325.1384757484403;94.03198015360391;3;Cat 3 — Scarcity in exporting zone only;0.0;17692.28555611154;-17692.28555611154;Over-compensated;-795722.7617892614;-778030.4762331499;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-712140.7185240643;-3.2029020644583188e7;-3.1316879926059127e7;0.0;0.0
NTC;A→B;A;B;83;40.25148227827839;320.0;3443.0999429123794;325.7040816067374;85.91885942557762;3;Cat 3 — Scarcity in exporting zone only;0.0;19639.72305452516;-19639.72305452516;Over-compensated;-825604.4848031835;-805964.7617486583;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-790527.9644795149;-3.32318042889225e7;-3.2441276324442983e7;0.0;0.0
NTC;A→B;A;B;84;40.25148227827839;320.0;3443.0999429123794;321.2598659436209;81.5738945427656;3;Cat 3 — Scarcity in exporting zone only;0.0;4337.844358558452;-4337.844358558452;Over-compensated;-825262.7544471832;-820924.9100886248;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-174604.6653244454;-3.3218049135554004e7;-3.304344447022956e7;0.0;0.0
NTC;A→B;A;B;103;36.60237753673532;320.0;3443.0999429123794;324.9402515060494;168.30247123186635;3;Cat 3 — Scarcity in exporting zone only;0.0;17009.77967845141;-17009.77967845141;Over-compensated;-539319.5323199615;-522309.75264151004;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-622598.3776073668;-1.9740377134910755e7;-1.9117778757303387e7;0.0;0.0
NTC;A→B;A;B;104;36.60237753673532;320.0;3443.0999429123794;350.05453002191683;160.81859788992296;3;Cat 3 — Scarcity in exporting zone only;0.0;103480.75060272025;-103480.75060272025;Over-compensated;-651558.227120639;-548077.4765179188;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.787641501345517e6;-2.3848580216235567e7;-2.0060938714890048e7;0.0;0.0
NTC;A→B;A;B;105;36.60237753673532;320.0;3443.0999429123794;346.02704089500236;105.64020344159998;3;Cat 3 — Scarcity in exporting zone only;0.0;89613.70301976078;-89613.70301976078;Over-compensated;-827675.9063126972;-738062.2032929364;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.280074590394162e6;-3.0294906000916913e7;-2.701483141052275e7;0.0;0.0
NTC;A→B;A;B;106;36.60237753673532;320.0;3443.0999429123794;352.1498702315199;90.23270783407563;3;Cat 3 — Scarcity in exporting zone only;0.0;110695.21635878662;-110695.21635878662;Over-compensated;-901806.9668984128;-791111.7505396262;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-4.051708100674907e6;-3.3008279067673877e7;-2.895657096699897e7;0.0;0.0
NTC;A→B;A;B;107;36.60237753673532;320.0;3443.0999429123794;346.6908970728021;77.53851699834966;3;Cat 3 — Scarcity in exporting zone only;0.0;91899.4261876451;-91899.4261876451;Over-compensated;-926718.5444690782;-834819.1182814331;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.3637374927295265e6;-3.392010203495104e7;-3.0556364542221513e7;0.0;0.0
NTC;A→B;A;B;108;36.60237753673532;320.0;3443.0999429123794;335.09481401856954;78.17741596653916;3;Cat 3 — Scarcity in exporting zone only;0.0;51972.95328560976;-51972.95328560976;Over-compensated;-884592.2785661428;-832619.325280533;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.9023336578589967e6;-3.2378180546158895e7;-3.04758468882999e7;0.0;0.0
NTC;A→B;A;B;109;36.60237753673532;320.0;3443.0999429123794;328.4934061935655;80.88033963425661;3;Cat 3 — Scarcity in exporting zone only;0.0;29243.646380196944;-29243.646380196944;Over-compensated;-852556.5353347155;-823312.8889545186;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.0703869853587516e6;-3.120559617773228e7;-3.013520919237353e7;0.0;0.0
NTC;A→B;A;B;110;36.60237753673532;320.0;3443.0999429123794;320.446032922066;80.383555214096;3;Cat 3 — Scarcity in exporting zone only;0.0;1535.7359285025695;-1535.7359285025695;Over-compensated;-826559.1032917158;-825023.3673632133;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-56211.58625177981;-3.0254028355108786e7;-3.019781676885701e7;0.0;0.0
NTC;A→B;A;B;113;36.60237753673532;320.0;3443.0999429123794;320.46020401907316;98.38827468556556;3;Cat 3 — Scarcity in exporting zone only;0.0;1584.5284317988448;-1584.5284317988448;Over-compensated;-764615.847210642;-763031.3187788432;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-57997.50787839248;-2.7986757910174645e7;-2.7928760402296253e7;0.0;0.0
NTC;A→B;A;B;114;36.60237753673532;320.0;3443.0999429123794;328.53756192011326;116.61951750046886;3;Cat 3 — Scarcity in exporting zone only;0.0;29395.678959752877;-29395.678959752877;Over-compensated;-729655.0066433807;-700259.3276836278;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.0759517392335418e6;-2.670710802473014e7;-2.5631156285496596e7;0.0;0.0
NTC;A→B;A;B;115;36.60237753673532;320.0;3443.0999429123794;338.7814014041683;148.21642349215;3;Cat 3 — Scarcity in exporting zone only;0.0;64666.242102506425;-64666.242102506425;Over-compensated;-656134.2645699691;-591468.0224674627;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.3669382073178687e6;-2.4016074066578187e7;-2.1649135859260317e7;0.0;0.0
NTC;A→B;A;B;116;36.60237753673532;320.0;3443.0999429123794;323.3203144998486;194.84756854217068;3;Cat 3 — Scarcity in exporting zone only;0.0;11432.174664879933;-11432.174664879933;Over-compensated;-442344.5042726775;-430912.3296077976;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-418444.7731498359;-1.6190860546688572e7;-1.5772415773538737e7;0.0;0.0
NTC;A→C;A;C;7;43.53428519818616;320.0;3443.0999429123794;342.6286214381394;116.43582594418409;3;Cat 3 — Scarcity in exporting zone only;0.0;77912.60518184368;-77912.60518184368;Over-compensated;-778804.4012524291;-700891.7960705855;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.39186957452006e6;-3.390469291772586e7;-3.0512823343205802e7;0.0;0.0
NTC;A→C;A;C;8;43.53428519818616;320.0;3443.0999429123794;456.80144277826776;146.9934203354855;3;Cat 3 — Scarcity in exporting zone only;0.0;471021.0398201849;-471021.0398201849;Over-compensated;-1.0666999843865407e6;-595678.9445663558;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.050556428187813e7;-4.643802134118439e7;-2.5932457059306256e7;0.0;0.0
NTC;A→C;A;C;9;43.53428519818616;320.0;3443.0999429123794;565.2992123547467;180.90638813850154;3;Cat 3 — Scarcity in exporting zone only;0.0;844589.7040550801;-844589.7040550801;Over-compensated;-1.323502911114882e6;-478913.2070598019;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.676860905178551e7;-5.76177531931049e7;-2.0849144141319398e7;0.0;0.0
NTC;A→C;A;C;10;43.53428519818616;320.0;3443.0999429123794;954.4944627490203;176.16451909266917;3;Cat 3 — Scarcity in exporting zone only;0.0;2.1846278484693724e6;-2.1846278484693724e6;Over-compensated;-2.679867784570178e6;-495239.93610080564;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-9.510621180716547e7;-1.1666612842690945e8;-2.155991661974396e7;0.0;0.0
NTC;A→C;A;C;11;43.53428519818616;320.0;3443.0999429123794;878.9686139294623;139.8133039480529;3;Cat 3 — Scarcity in exporting zone only;0.0;1.9245848027103436e6;-1.9245848027103436e6;Over-compensated;-2.544985605600373e6;-620400.8028900293;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-8.378542368928695e7;-1.1079412917948516e8;-2.700870549019821e7;0.0;0.0
NTC;A→C;A;C;12;43.53428519818616;320.0;3443.0999429123794;1109.9944042963564;130.49918035078105;3;Cat 3 — Scarcity in exporting zone only;0.0;2.720029688333884e6;-2.720029688333884e6;Over-compensated;-3.372499949649959e6;-652470.261316075;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.1841454819946072e8;-1.4681937463892978e8;-2.840482643946906e7;0.0;0.0
NTC;A→C;A;C;13;43.53428519818616;320.0;3443.0999429123794;704.6579061333853;119.99284945720524;3;Cat 3 — Scarcity in exporting zone only;0.0;1.3244156146486541e6;-1.3244156146486541e6;Over-compensated;-2.0130602232646185e6;-688644.6086159644;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-5.765748708904553e7;-8.763713788072622e7;-2.9979650791680682e7;0.0;0.0
NTC;A→C;A;C;14;43.53428519818616;320.0;3443.0999429123794;551.7990390254771;110.78205871442296;3;Cat 3 — Scarcity in exporting zone only;0.0;798107.2580357646;-798107.2580357646;Over-compensated;-1.5184655397323803e6;-720358.2816966157;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.474502899007133e7;-6.610531187032712e7;-3.1360282880255796e7;0.0;0.0
NTC;A→C;A;C;15;43.53428519818616;320.0;3443.0999429123794;539.2834318950607;104.93581449055468;3;Cat 3 — Scarcity in exporting zone only;0.0;755014.7718395143;-755014.7718395143;Over-compensated;-1.495502256689583e6;-740487.4848500687;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.2869028406104866e7;-6.5105621757255316e7;-3.2236593351150446e7;0.0;0.0
NTC;A→C;A;C;16;43.53428519818616;320.0;3443.0999429123794;504.11709034710617;103.9811675315529;3;Cat 3 — Scarcity in exporting zone only;0.0;633933.5432633146;-633933.5432633146;Over-compensated;-1.3777079730034238e6;-743774.4297401091;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.7597843669121824e7;-5.997753181654601e7;-3.2379688147424188e7;0.0;0.0
NTC;A→C;A;C;17;43.53428519818616;320.0;3443.0999429123794;475.62088433865256;107.97861054091017;3;Cat 3 — Scarcity in exporting zone only;0.0;535818.2579823886;-535818.2579823886;Over-compensated;-1.2658290919251842e6;-730010.8339427956;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.3326464857400592e7;-5.510696470003198e7;-3.1780499842631385e7;0.0;0.0
NTC;A→C;A;C;18;43.53428519818616;320.0;3443.0999429123794;512.7312256934888;123.03761756558069;3;Cat 3 — Scarcity in exporting zone only;0.0;663592.8721826841;-663592.8721826841;Over-compensated;-1.3417540398985194e6;-678161.1677158353;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.8889041353084467e7;-5.8412303038760595e7;-2.952326168567613e7;0.0;0.0
NTC;A→C;A;C;19;43.53428519818616;320.0;3443.0999429123794;529.531252185373;122.06339715777118;3;Cat 3 — Scarcity in exporting zone only;0.0;721437.0424378171;-721437.0424378171;Over-compensated;-1.4029525483841654e6;-681515.5059463483;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.140724595802386e7;-6.1076536360878326e7;-2.9669290402854465e7;0.0;0.0
NTC;A→C;A;C;20;43.53428519818616;320.0;3443.0999429123794;452.99135624066326;106.85410247431595;3;Cat 3 — Scarcity in exporting zone only;0.0;457902.5310800676;-457902.5310800676;Over-compensated;-1.1917851586827582e6;-733882.6276026906;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.993445938101097e7;-5.1883514993060745e7;-3.194905561204978e7;0.0;0.0
NTC;A→C;A;C;21;43.53428519818616;320.0;3443.0999429123794;368.88699084545397;101.48709239018648;3;Cat 3 — Scarcity in exporting zone only;0.0;168322.79538914058;-168322.79538914058;Over-compensated;-920684.5751061075;-752361.7797169669;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-7.327812579826781e6;-4.008134487024013e7;-3.275353229041335e7;0.0;0.0
NTC;A→C;A;C;31;46.39698671729721;320.0;3443.0999429123794;360.0606213814909;127.39491938279109;3;Cat 3 — Scarcity in exporting zone only;0.0;137932.7231916457;-137932.7231916457;Over-compensated;-801091.2652693919;-663158.5420777462;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-6.399662725803418e6;-3.71682207940468e7;-3.0768558068243377e7;0.0;0.0
NTC;A→C;A;C;32;46.39698671729721;320.0;3443.0999429123794;396.9619809576882;122.26562351922638;3;Cat 3 — Scarcity in exporting zone only;0.0;264987.7922418398;-264987.7922418398;Over-compensated;-945807.0126146064;-680819.2203727666;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.2294635076890554e7;-4.388259540140645e7;-3.1587960324515894e7;0.0;0.0
NTC;A→C;A;C;33;46.39698671729721;320.0;3443.0999429123794;381.384970215874;99.77276159203313;3;Cat 3 — Scarcity in exporting zone only;0.0;211354.5874459538;-211354.5874459538;Over-compensated;-969618.9794361755;-758264.3919902218;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-9.80621598636975e6;-4.498739890973952e7;-3.5181182923369765e7;0.0;0.0
NTC;A→C;A;C;34;46.39698671729721;320.0;3443.0999429123794;377.43199365945804;80.36295865949833;3;Cat 3 — Scarcity in exporting zone only;0.0;197744.09409022413;-197744.09409022413;Over-compensated;-1.022838377449397e6;-825094.2833591729;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-9.174730106928099e6;-4.74566186124615e7;-3.8281888505533405e7;0.0;0.0
NTC;A→C;A;C;35;46.39698671729721;320.0;3443.0999429123794;381.4478703773133;61.77856962994185;3;Cat 3 — Scarcity in exporting zone only;0.0;211571.15898821465;-211571.15898821465;Over-compensated;-1.1006533511541148e6;-889082.1921659001;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-9.81626425333937e6;-5.106699891384613e7;-4.1250734660506755e7;0.0;0.0
NTC;A→C;A;C;36;46.39698671729721;320.0;3443.0999429123794;368.34454784048876;49.02842591073837;3;Cat 3 — Scarcity in exporting zone only;0.0;166455.10990971164;-166455.10990971164;Over-compensated;-1.099437321187326e6;-932982.2112776143;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-7.723015523507138e6;-5.101057878762919e7;-4.3287563264122054e7;0.0;0.0
NTC;A→C;A;C;37;46.39698671729721;320.0;3443.0999429123794;343.50889035789794;41.844088215252306;3;Cat 3 — Scarcity in exporting zone only;0.0;80943.45904921179;-80943.45904921179;Over-compensated;-1.0386620630360174e6;-957718.6039868055;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.7555325943583697e6;-4.819078994244262e7;-4.443525734808424e7;0.0;0.0
NTC;A→C;A;C;38;46.39698671729721;320.0;3443.0999429123794;331.0868937113775;35.30452664407582;3;Cat 3 — Scarcity in exporting zone only;0.0;38173.283104719536;-38173.283104719536;Over-compensated;-1.018408251163915e6;-980234.9680591954;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.7711253091652982e6;-4.725107410203805e7;-4.547994879287275e7;0.0;0.0
NTC;A→C;A;C;39;46.39698671729721;320.0;3443.0999429123794;328.24947095244033;38.145328791814975;3;Cat 3 — Scarcity in exporting zone only;0.0;28403.752965404645;-28403.752965404645;Over-compensated;-998857.555311894;-970453.8023464894;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.3178485490572706e6;-4.634398072627791e7;-4.502613217722064e7;0.0;0.0
NTC;A→C;A;C;40;46.39698671729721;320.0;3443.0999429123794;327.2442738189664;48.59147995186274;3;Cat 3 — Scarcity in exporting zone only;0.0;24942.758772524878;-24942.758772524878;Over-compensated;-959429.4186561998;-934486.6598836749;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-1.1572688474615852e6;-4.4514633993575886e7;-4.3357365146114305e7;0.0;0.0
NTC;A→C;A;C;41;46.39698671729721;320.0;3443.0999429123794;334.81327069674506;60.96032125933147;3;Cat 3 — Scarcity in exporting zone only;0.0;51003.57149030855;-51003.57149030855;Over-compensated;-942903.0745743455;-891899.503084037;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.3664120289705647e6;-4.3747861426724605e7;-4.138144939775404e7;0.0;0.0
NTC;A→C;A;C;42;46.39698671729721;320.0;3443.0999429123794;353.2481556735527;71.80686829972545;3;Cat 3 — Scarcity in exporting zone only;0.0;114476.72290155111;-114476.72290155111;Over-compensated;-969030.480490011;-854553.7575884599;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-5.31137499190298e6;-4.496009433195118e7;-3.9648719340048194e7;0.0;0.0
NTC;A→C;A;C;43;46.39698671729721;320.0;3443.0999429123794;364.9707332341133;86.70526167249729;3;Cat 3 — Scarcity in exporting zone only;0.0;154838.72903110337;-154838.72903110337;Over-compensated;-958095.8292482866;-803257.1002171831;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-7.184050454179285e6;-4.445275946353061e7;-3.726870900935132e7;0.0;0.0
NTC;A→C;A;C;44;46.39698671729721;320.0;3443.0999429123794;341.8034041965476;104.06114676328197;3;Cat 3 — Scarcity in exporting zone only;0.0;75071.29974442859;-75071.29974442859;Over-compensated;-818570.3529963372;-743499.0532519086;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.4830820970924906e6;-3.797919779514435e7;-3.4496115698051855e7;0.0;0.0
NTC;A→C;A;C;45;46.39698671729721;320.0;3443.0999429123794;322.96000435346326;129.92849762670124;3;Cat 3 — Scarcity in exporting zone only;0.0;10191.590820429752;-10191.590820429752;Over-compensated;-664626.769791205;-654435.1789707752;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-472859.1039236074;-3.0836679409962688e7;-3.036382030603908e7;0.0;0.0
NTC;A→C;A;C;55;97.11387796395856;320.0;3443.0999429123794;327.45414471253264;119.13210840565836;3;Cat 3 — Scarcity in exporting zone only;0.0;25665.365234181743;-25665.365234181743;Over-compensated;-717273.5913155895;-691608.2260814077;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.4924631472527506e6;-6.965722001379244e7;-6.716475686653969e7;0.0;0.0
NTC;A→C;A;C;56;97.11387796395856;320.0;3443.0999429123794;343.1075523856956;109.0843165763114;3;Cat 3 — Scarcity in exporting zone only;0.0;79561.61230003338;-79561.61230003338;Over-compensated;-805765.3898554612;-726203.7775554279;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-7.726536707521225e6;-7.825100173800474e7;-7.052446503048353e7;0.0;0.0
NTC;A→C;A;C;57;97.11387796395856;320.0;3443.0999429123794;331.1644213520087;94.36505546502782;3;Cat 3 — Scarcity in exporting zone only;0.0;38440.218519750815;-38440.218519750815;Over-compensated;-815323.8831671515;-776883.6646474006;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.7330786902349805e6;-7.917926409099555e7;-7.544618540076056e7;0.0;0.0
NTC;A→C;A;C;58;97.11387796395856;320.0;3443.0999429123794;328.442919117332;81.30776688437545;3;Cat 3 — Scarcity in exporting zone only;0.0;29069.814330899633;-29069.814330899633;Over-compensated;-850911.0285449349;-821841.2142140353;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.8230824013659204e6;-8.263526978429927e7;-7.981218738293335e7;0.0;0.0
NTC;A→C;A;C;59;97.11387796395856;320.0;3443.0999429123794;326.31669348625167;65.41951391355967;3;Cat 3 — Scarcity in exporting zone only;0.0;21749.006981908107;-21749.006981908107;Over-compensated;-898295.0640927366;-876546.0571108285;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-2.1121304098783066e6;-8.723691722992834e7;-8.512478682005005e7;0.0;0.0
NTC;A→C;A;C;60;97.11387796395856;320.0;3443.0999429123794;320.24170214667834;53.45524124792658;3;Cat 3 — Scarcity in exporting zone only;0.0;832.2046474299759;-832.2046474299759;Over-compensated;-918572.448290288;-917740.243642858;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-80818.62057155384;-8.920613264431766e7;-8.91253140237461e7;0.0;0.0
NTC;A→C;A;C;65;97.11387796395856;320.0;3443.0999429123794;320.8690231677794;66.14901181956424;3;Cat 3 — Scarcity in exporting zone only;0.0;2992.133619370798;-2992.133619370798;Over-compensated;-877026.4565316803;-874034.3229123096;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-290577.6991634333;-8.517144027078061e7;-8.488086257161717e7;0.0;0.0
NTC;A→C;A;C;66;97.11387796395856;320.0;3443.0999429123794;331.20940692303424;79.08685608443919;3;Cat 3 — Scarcity in exporting zone only;0.0;38595.10833678081;-38595.10833678081;Over-compensated;-868083.14039929;-829488.0320625092;Deficit (CR^alloc < Δ);false;false;0.0;0.0;NaN;-3.748120641023891e6;-8.430292015930656e7;-8.055479951828267e7;0.0;0.0
